节点编号,路口横坐标,路口纵坐标
4738,70.282125,11.14526667
4739,70.2828,10.58566667
4740,70.102975,9.7153
4741,70.4602,3.262966667
4742,70.053475,4.9589
4743,70.045275,6.075533333
4744,70.026675,6.489166667
4745,70.02485,6.700366667
4746,70.023325,6.7458
4747,70.01785,7.005733333
4748,70.0277,7.479133333
4749,69.995475,8.428233333
4750,70.123775,9.602633333
4751,70.528775,13.9209
4752,70.5002,13.97766667
4753,70.075875,9.601733333
4754,69.956,8.426233333
4755,69.981875,7.477266667
4756,69.966875,7.004666667
4757,69.969925,6.745633333
4758,69.9713,6.700133333
4759,69.97615,6.486133333
4760,70.002725,6.075
4761,70.004775,4.9558
4762,70.0103,4.552666667
4763,70.415225,3.245866667
4764,70.15485,9.715933333
4765,70.32725,10.5859
4766,70.3254,11.14573333
4767,70.314575,11.6346
4768,70.317325,12.56803333
4769,69.519575,16.8866
4770,71.075475,16.86246667
4771,72.47325,16.8627
4772,69.2474,15.29026667
4773,70.729025,15.0196
4774,72.087075,14.7938
4775,86.076675,6.2595
4776,81.126225,5.693666667
4777,72.233175,6.711666667
4778,72.086875,6.740566667
4779,69.728925,6.696266667
4780,70.2705,6.704233333
4781,70.270525,6.749533333
4782,69.7279,6.742066667
4783,71.955875,6.0103
4784,72.320425,7.205566667
4785,72.377275,7.183933333
4786,72.73005,13.23726667
4787,68.462225,14.34463333
4788,69.4958,11.13406667
4789,71.248125,11.15533333
4790,72.24295,11.1669
4791,66.1123,7.419333333
4792,67.194625,7.4329
4793,69.0584,7.459533333
4794,75.0958,22.56076667
4795,75.442125,22.6366
4796,71.03535,22.40606667
4797,70.90755,22.40056667
4798,68.139675,22.26766667
4799,68.134625,22.17216667
4800,69.274175,22.25436667
4801,70.84415,22.3389
4802,70.9354,22.34196667
4803,54.888225,18.7198
4804,52.562875,18.49776667
4805,52.526725,18.49056667
4806,51.091675,18.15216667
4807,50.435275,17.9986
4808,49.769025,17.84273333
4809,49.7185,17.8309
4810,48.96635,17.67333333
4811,48.77305,17.6327
4812,45.8283,17.34213333
4813,45.670525,17.3428
4814,44.9667,17.35216667
4815,44.725225,17.35496667
4816,43.3112,17.37536667
4817,55.070125,18.72423333
4818,55.275125,18.841
4819,55.053925,18.8409
4820,55.058125,18.54343333
4821,54.8794,22.2261
4822,54.87825,21.92156667
4823,54.8853,21.58763333
4824,54.88825,21.41726667
4825,54.888525,21.3979
4826,54.911,19.97906667
4827,54.91005,19.94186667
4828,54.927625,18.83726667
4829,55.0277,19.942
4830,55.0278,19.98403333
4831,55.006775,21.40193333
4832,77.639075,8.150066667
4833,74.608775,7.9878
4834,74.26155,7.046066667
4835,89.2823,7.992133333
4836,98.82555,5.2493
4837,84.70545,18.15973333
4838,83.6667,23.67793333
4839,85.76505,8.563333333
4840,85.80445,8.681033333
4841,85.658975,8.863733333
4842,85.73835,8.668933333
4843,81.550725,25.08673333
4844,77.84525,27.80283333
4845,80.8987,25.203
4846,81.23305,25.3975
4847,75.0496,28.96773333
4848,79.807425,26.76426667
4849,83.462875,22.78926667
4850,84.2087,21.5119
4851,84.55835,20.90886667
4852,84.58565,20.86376667
4853,86.25215,17.29043333
4854,75.12895,26.16153333
4855,75.37905,25.1711
4856,81.60525,23.5711
4857,75.914675,22.56393333
4858,62.06295,50.98693333
4859,63.0635,49.2056
4860,61.998175,51.86813333
4861,62.051775,51.03066667
4862,62.37065,45.54636667
4863,62.444175,46.20173333
4864,62.414875,46.6345
4865,62.386625,47.08473333
4866,62.323475,47.9775
4867,31.27925,53.10626667
4868,32.057425,60.8551
4869,32.294375,61.62853333
4870,34.3281,63.93843333
4871,41.684625,67.60846667
4872,43.319175,68.60746667
4873,31.231475,53.14176667
4874,30.653475,52.38473333
4875,29.271025,50.91533333
4876,33.574675,51.0358
4877,33.10975,50.3987
4878,33.03365,50.26623333
4879,34.102175,50.08726667
4880,35.247875,49.94643333
4881,35.677225,49.9512
4882,40.93155,50.01743333
4883,41.513375,50.0252
4884,42.176125,50.03416667
4885,63.5443,37.82543333
4886,63.436175,39.30113333
4887,79.022525,51.5102
4888,79.0118,43.74383333
4889,79.0096,44.3685
4890,79.007425,42.06623333
4891,79.05405,51.60116667
4892,79.64365,57.81816667
4893,79.8002,58.7323
4894,79.8566,59.0561
4895,79.810625,59.02693333
4896,79.699225,58.4847
4897,79.55725,57.7041
4898,79.312375,56.23606667
4899,79.008525,41.84866667
4900,79.1006,42.8773
4901,79.098375,43.0982
4902,79.099025,43.16073333
4903,79.097475,43.476
4904,84.098725,42.4768
4905,83.9533,42.47606667
4906,83.90235,42.4762
4907,82.582425,42.47956667
4908,81.1949,41.76776667
4909,81.1663,41.75043333
4910,80.552925,41.44706667
4911,80.228125,41.2866
4912,80.18065,41.26293333
4913,80.1335,41.2402
4914,80.08505,41.2161
4915,79.8725,41.11053333
4916,79.7618,41.05516667
4917,79.005925,40.91063333
4918,79.8253,41.8528
4919,78.94945,43.32066667
4920,78.951925,43.18956667
4921,78.951775,43.10383333
4922,78.94665,42.73036667
4923,78.940475,42.28053333
4924,79.066025,44.59016667
4925,79.066025,44.63583333
4926,78.9617,44.71446667
4927,78.96125,44.66403333
4928,78.96075,44.55163333
4929,78.966675,47.11133333
4930,78.966675,47.05656667
4931,79.08425,49.24133333
4932,79.0769,50.1129
4933,79.076575,50.25573333
4934,78.991725,51.6023
4935,78.953325,50.25566667
4936,78.9518,50.1099
4937,80.0974,60.51953333
4938,80.23625,61.36453333
4939,79.518025,59.90623333
4940,79.971675,60.41776667
4941,79.614675,59.91586667
4942,80.653625,60.81086667
4943,79.722325,58.7603
4944,80.34205,61.33783333
4945,80.3392,61.3854
4946,80.020525,60.86786667
4947,78.819875,59.22893333
4948,80.5221,60.76983333
4949,80.0471,59.77096667
4950,81.133775,60.9988
4951,79.723375,60.06386667
4952,80.1392,60.54616667
4953,80.3549,62.08003333
4954,80.383825,61.11973333
4955,80.478825,62.86673333
4956,80.624325,63.71986667
4957,81.160275,66.86203333
4958,81.177975,66.96576667
4959,81.603675,68.7966
4960,82.129275,70.6864
4961,82.140825,70.7276
4962,82.38905,71.60596667
4963,82.40235,71.65336667
4964,82.65635,72.55966667
4965,82.9805,74.13496667
4966,82.988525,74.65976667
4967,80.32545,62.082
4968,80.15795,61.37926667
4969,80.08585,61.09133333
4970,79.553775,59.99233333
4971,79.537475,59.97873333
4972,79.488275,59.9377
4973,79.56725,59.9476
4974,81.1917,61.03546667
4975,82.4443,61.9568
4976,82.3763,61.9202
4977,81.66725,61.39613333
4978,79.993675,60.31043333
4979,80.17285,61.1974
4980,80.05345,60.48553333
4981,56.161475,66.44746667
4982,57.121975,65.7765
4983,55.820525,67.63106667
4984,55.449875,68.57713333
4985,56.730425,66.5346
4986,56.6696,66.611
4987,56.61925,66.73093333
4988,56.95025,66.65116667
4989,57.62985,66.7586
4990,56.6649,66.738
4991,57.0134,65.9883
4992,56.207225,66.45806667
4993,56.107975,66.6631
4994,52.712375,74.82563333
4995,53.162,74.54003333
4996,53.34645,74.4229
4997,50.489,71.89903333
4998,50.59865,71.75913333
4999,51.732375,70.29946667
5000,52.164325,69.5337
5001,52.462075,68.82096667
5002,52.7752,67.466
5003,52.244,75.21943333
5004,50.634175,76.9764
5005,49.316925,73.4807
5006,49.231175,73.587
5007,45.92445,77.4187
5008,45.37765,78.0647
5009,45.086225,78.40896667
5010,44.330225,79.30206667
5011,44.04545,79.6413
5012,43.767625,79.9792
5013,43.5065,80.29673333
5014,55.45165,66.43026667
5015,56.9197,66.64746667
5016,54.444925,66.28393333
5017,54.41305,66.2789
5018,54.376075,66.2731
5019,54.343025,66.2679
5020,52.981225,66.0427
5021,52.844125,66.01606667
5022,52.839925,66.01526667
5023,52.80555,66.0088
5024,51.515125,65.82363333
5025,50.57865,65.66176667
5026,50.561175,65.65873333
5027,50.5541,65.65763333
5028,49.287025,65.46163333
5029,47.11755,64.8592
5030,45.04135,69.9927
5031,44.60875,70.65726667
5032,42.2278,73.06593333
5033,38.9558,77.26966667
5034,45.007575,69.96653333
5035,45.35765,69.438
5036,45.3943,69.46436667
5037,45.815,68.81416667
5038,44.346775,69.18373333
5039,45.535675,69.11
5040,50.433275,72.90276667
5041,50.489525,72.936
5042,50.456975,72.98673333
5043,50.400725,72.9535
5044,44.97185,69.9516
5045,45.32845,69.4207
5046,44.785975,70.24263333
5047,44.953725,69.97993333
5048,49.9628,72.68973333
5049,49.867575,72.63236667
5050,46.6452,70.6913
5051,43.862425,69.0149
5052,43.378325,68.7266
5053,45.42245,69.4847
5054,45.071175,70.0122
5055,43.909625,68.96893333
5056,44.828525,69.47283333
5057,46.26935,70.3374
5058,45.841875,68.8726
5059,45.614675,69.24983333
5060,45.541,69.36776667
5061,45.4325,69.62213333
5062,51.76185,73.69716667
5063,45.863825,70.00023333
5064,46.104825,70.1795
5065,46.183875,70.45916667
5066,44.9833,70.291
5067,44.8017,70.42276667
5068,45.335575,69.74493333
5069,45.339925,70.25726667
5070,46.691275,70.6464
5071,45.05645,70.03463333
5072,45.415,69.9946
5073,44.880025,69.67136667
5074,44.108275,69.20506667
5075,44.789075,70.3005
5076,44.75485,70.15206667
5077,44.641025,69.83113333
5078,45.0999,69.57423333
5079,43.4175,68.66853333
5080,43.280025,68.66553333
5081,34.35275,64.0119
5082,32.214775,61.6294
5083,31.9111,58.22863333
5084,31.888,55.89416667
5085,47.3612,71.05036667
5086,47.406625,71.07776667
5087,49.908275,72.5862
5088,50.000075,72.64156667
5089,51.7179,73.74033333
5090,57.593425,74.5682
5091,56.5314,74.57643333
5092,55.842225,74.57613333
5093,53.5239,74.53933333
5094,53.09585,74.4659
5095,49.973775,77.79686667
5096,48.387525,80.11633333
5097,49.092575,78.98733333
5098,49.94795,77.77853333
5099,53.11685,74.41053333
5100,53.5339,74.48766667
5101,56.00395,74.50826667
5102,56.2773,74.50873333
5103,57.6115,74.507
5104,49.1234,79.00883333
5105,48.578625,79.8679
5106,39.0954,74.70476667
5107,36.57545,75.65293333
5108,46.533375,81.53246667
5109,47.77585,81.57973333
5110,47.42835,81.55393333
5111,48.987475,81.82803333
5112,47.6082,82.28423333
5113,47.525175,82.23226667
5114,47.437675,82.52743333
5115,46.5893,81.24543333
5116,47.7595,80.87113333
5117,48.444,80.14606667
5118,48.12785,80.90606667
5119,47.79245,80.88286667
5120,47.835625,80.75806667
5121,47.741975,81.6374
5122,47.462675,81.4849
5123,45.407625,81.1697
5124,43.235925,80.77376667
5125,42.943075,80.74846667
5126,40.01345,79.82576667
5127,37.3718,79.18996667
5128,38.391425,77.91353333
5129,38.92975,77.22283333
5130,41.08915,74.40266667
5131,44.572925,70.6309
5132,69.94175,74.41066667
5133,70.01135,74.4414
5134,70.96475,74.4729
5135,71.971625,74.47196667
5136,73.0173,74.47536667
5137,73.064725,74.4754
5138,74.3189,74.49456667
5139,75.280475,74.4936
5140,76.4079,74.4925
5141,76.462,74.49243333
5142,77.80175,74.4901
5143,78.515225,74.48886667
5144,79.564675,74.48706667
5145,79.60945,74.48703333
5146,80.47325,74.48623333
5147,82.09055,74.49
5148,66.142625,79.76776667
5149,66.17565,79.64156667
5150,69.7566,85.29796667
5151,69.69115,75.25733333
5152,69.69125,75.37433333
5153,69.69475,79.8073
5154,69.69485,79.92686667
5155,65.74805,85.0886
5156,65.80665,83.13966667
5157,65.836375,80.9303
5158,66.0059,80.20336667
5159,69.43905,79.80956667
5160,69.439775,79.54613333
5161,69.439725,79.50276667
5162,69.4371,77.4311
5163,69.437075,77.39046667
5164,69.435425,75.3732
5165,69.439125,79.92606667
5166,69.59415,75.3739
5167,69.59485,76.56466667
5168,69.595325,77.3903
5169,69.59535,77.43093333
5170,69.59675,79.80816667
5171,69.66025,85.29733333
5172,69.673925,85.4137
5173,69.59685,79.92656667
5174,69.43595,75.25563333
5175,69.5405,79.92636667
5176,69.540325,79.80866667
5177,69.503225,85.29626667
5178,66.188975,79.78156667
5179,66.048025,80.19133333
5180,66.035875,80.2325
5181,65.87615,80.9308
5182,65.8572,81.57313333
5183,65.845775,83.13973333
5184,65.788925,85.08906667
5185,69.691375,75.52606667
5186,69.69195,76.25586667
5187,69.69205,76.39336667
5188,69.692375,76.786
5189,69.69285,77.3902
5190,69.692875,77.43083333
5191,69.694325,78.47696667
5192,69.695775,79.5091
5193,69.695825,79.54996667
5194,66.2194,79.6574
5195,69.536925,77.431
5196,69.53685,77.39036667
5197,69.533975,75.37363333
5198,69.5978,85.2969
5199,69.53375,75.25626667
5200,69.690975,75.0044
5201,63.676025,83.13333333
5202,65.614025,83.1391
5203,69.747225,74.84016667
5204,69.70425,74.9254
5205,66.2125,79.5138
5206,66.2796,78.51196667
5207,66.581175,77.38036667
5208,65.607025,74.77403333
5209,69.385425,74.84713333
5210,69.1998,74.67356667
5211,69.16835,74.4306
5212,69.197075,74.33946667
5213,69.381,74.15993333
5214,69.635425,74.12646667
5215,69.733725,74.15583333
5216,69.4807,74.8765
5217,69.407625,74.08966667
5218,69.4298,73.48036667
5219,69.42985,73.10593333
5220,69.429025,72.56713333
5221,69.428975,72.53383333
5222,69.427625,71.64733333
5223,69.42755,71.6016
5224,69.4264,70.67756667
5225,69.425825,70.19803333
5226,69.425,69.52296667
5227,67.22755,74.49436667
5228,67.289,74.49366667
5229,69.101875,74.44946667
5230,69.41295,74.92666667
5231,69.6838,62.7725
5232,69.689225,63.25096667
5233,69.508725,74.94576667
5234,65.5878,74.3946
5235,67.22725,74.39316667
5236,67.28825,74.39313333
5237,68.6932,74.37813333
5238,69.122,74.36563333
5239,69.3816,74.91793333
5240,69.121,74.647
5241,69.613475,74.0688
5242,69.702725,74.08896667
5243,69.4866,85.15636667
5244,69.479225,85.0942
5245,69.444425,83.14796667
5246,69.442275,81.8403
5247,69.4415,81.10406667
5248,69.4396,80.20413333
5249,69.439525,80.16283333
5250,69.695225,80.16263333
5251,69.695275,80.20393333
5252,69.697775,81.84006667
5253,69.685725,84.01113333
5254,69.7297,85.09503333
5255,69.73785,85.1565
5256,67.290175,74.65053333
5257,67.2272,74.64806667
5258,65.597325,74.65196667
5259,69.5871,69.42066667
5260,69.586775,69.54956667
5261,69.5973,80.1627
5262,69.597375,80.204
5263,69.6355,85.09473333
5264,69.64305,85.15643333
5265,69.581375,85.1564
5266,69.57415,85.09453333
5267,69.54075,80.20403333
5268,69.5407,80.16276667
5269,69.526875,69.40806667
5270,69.526525,68.18173333
5271,69.52605,66.52826667
5272,69.525925,66.07823333
5273,69.5259,66.0156
5274,69.525675,65.17153333
5275,69.3885,71.6022
5276,69.58735,71.60143333
5277,69.686275,71.6013
5278,70.4265,71.59523333
5279,71.904925,71.61203333
5280,73.01595,71.6107
5281,73.064,71.61066667
5282,74.171075,71.60976667
5283,76.0041,71.60826667
5284,76.37095,71.60796667
5285,76.404825,71.60793333
5286,76.4588,71.6079
5287,76.497275,71.60786667
5288,78.0232,71.60613333
5289,79.37205,71.6055
5290,79.5577,71.6054
5291,79.604,71.60533333
5292,79.9069,71.59853333
5293,81.155325,71.6041
5294,83.9239,71.60703333
5295,83.97755,71.60703333
5296,86.365275,70.81256667
5297,86.334625,70.72636667
5298,73.046725,65.1784
5299,73.0592,66.0042
5300,73.059275,66.0613
5301,73.06035,66.96026667
5302,73.056925,67.8666
5303,73.030125,68.80063333
5304,73.04495,70.03516667
5305,73.054075,70.78983333
5306,73.02855,81.83676667
5307,73.074175,81.83673333
5308,75.879325,82.8274
5309,75.911825,82.8759
5310,73.066175,84.65603333
5311,73.032225,84.6088
5312,73.031425,84.00293333
5313,73.026375,80.20156667
5314,73.026325,80.16033333
5315,73.0259,79.8459
5316,79.6116,68.79856667
5317,79.6089,69.78986667
5318,79.608325,70.00946667
5319,79.606475,70.69413333
5320,79.6046,71.38696667
5321,79.604025,71.6506
5322,79.605775,71.86436667
5323,79.611525,72.5632
5324,79.618925,73.46653333
5325,79.612775,76.2197
5326,79.607875,77.37983333
5327,79.60835,77.4211
5328,79.618475,78.3408
5329,79.6307,79.52176667
5330,79.58745,79.55633333
5331,76.4665,81.4472
5332,76.464825,81.54453333
5333,76.414325,75.34726667
5334,76.4142,75.2556
5335,76.414125,81.54556667
5336,76.4153,81.44886667
5337,76.463275,75.255
5338,76.46335,75.34726667
5339,66.61415,77.39663333
5340,68.477325,77.39073333
5341,68.524225,77.39073333
5342,70.443375,77.39136667
5343,71.406925,77.3884
5344,71.8997,77.38786667
5345,73.02265,77.3867
5346,73.069375,77.38666667
5347,74.329875,77.38533333
5348,75.732425,77.38386667
5349,76.37445,77.3832
5350,76.41465,77.38316667
5351,76.4644,77.3831
5352,76.4984,77.38306667
5353,78.0426,77.38146667
5354,79.563875,77.37986667
5355,81.167175,77.3782
5356,82.366075,77.9168
5357,82.4015,77.95276667
5358,82.3741,77.9777
5359,82.338275,77.94213333
5360,81.167275,77.41956667
5361,79.5644,77.42116667
5362,78.04265,77.42266667
5363,76.498375,77.42416667
5364,76.464425,77.4242
5365,76.41465,77.42423333
5366,76.374475,77.42426667
5367,75.7351,77.4249
5368,74.32985,77.4263
5369,73.069425,77.42753333
5370,73.0227,77.42756667
5371,71.899975,77.42896667
5372,71.406925,77.42956667
5373,70.444725,77.43076667
5374,69.02805,77.4315
5375,68.524225,77.43196667
5376,68.477975,77.432
5377,66.60305,77.42953333
5378,82.838325,77.563
5379,81.546075,78.73146667
5380,80.085725,80.0504
5381,77.30075,82.00593333
5382,81.158225,73.46456667
5383,81.156825,72.56206667
5384,81.1554,71.64926667
5385,65.732,85.0911
5386,66.234025,85.08966667
5387,76.477625,82.52206667
5388,76.459675,82.46426667
5389,76.508825,82.4335
5390,76.5162,82.49793333
5391,76.463425,75.51153333
5392,76.4638,76.22346667
5393,76.465475,79.51246667
5394,76.4655,79.55433333
5395,76.465825,80.15793333
5396,76.46585,80.1991
5397,76.4151,80.19913333
5398,76.4151,80.15796667
5399,76.415,79.5543
5400,76.414975,79.51246667
5401,76.414475,76.2235
5402,76.41435,75.51153333
5403,76.4068,73.47133333
5404,76.40585,72.56553333
5405,76.40525,71.9948
5406,76.404875,71.65336667
5407,76.404875,71.2963
5408,76.4051,70.09976667
5409,76.40515,69.79023333
5410,76.399075,69.08116667
5411,76.3966,68.80773333
5412,67.252125,80.15813333
5413,67.294175,80.16096667
5414,73.072375,80.1603
5415,76.0915,80.1582
5416,76.49805,80.19913333
5417,76.3764,80.19916667
5418,76.1729,80.1993
5419,77.62895,80.79416667
5420,77.158675,80.3209
5421,77.656275,79.85433333
5422,73.0719,79.729
5423,73.072025,79.84643333
5424,73.02575,79.729
5425,65.607975,74.68446667
5426,65.584075,74.15566667
5427,76.1729,80.15813333
5428,73.067075,75.2518
5429,73.0672,75.3676
5430,76.0919,80.19936667
5431,65.640025,74.7741
5432,73.019975,75.36813333
5433,73.019825,75.25123333
5434,76.376375,80.158
5435,76.49805,80.15793333
5436,66.25635,79.5178
5437,73.06735,75.51326667
5438,73.07055,78.46393333
5439,73.0711,79.50193333
5440,73.071125,79.55213333
5441,67.296625,79.544
5442,67.244275,79.52993333
5443,73.0255,79.5521
5444,73.02545,79.5045
5445,73.024075,78.46396667
5446,73.021825,76.76283333
5447,73.021325,76.39333333
5448,73.020175,75.5184
5449,73.0724,80.20153333
5450,73.076975,84.4158
5451,73.07715,84.5807
5452,68.35905,80.22376667
5453,67.297,80.24306667
5454,67.25215,80.24
5455,73.0178,73.459
5456,73.0169,72.5688
5457,73.016,71.65626667
5458,73.005925,70.78986667
5459,72.99665,70.02786667
5460,72.981825,68.80076667
5461,73.008775,67.86526667
5462,73.007575,66.96176667
5463,73.00545,66.06156667
5464,73.0053,66.00436667
5465,73.0029,65.17716667
5466,77.658525,79.5551
5467,79.578175,73.4663
5468,78.0261,73.4666
5469,76.498875,73.4712
5470,76.460525,73.47126667
5471,76.37175,73.4714
5472,75.9765,73.4719
5473,74.1712,73.47423333
5474,73.065425,73.45896667
5475,71.908475,73.4594
5476,70.426975,73.45406667
5477,69.689025,73.46016667
5478,83.981775,72.55486667
5479,83.932375,72.55516667
5480,79.568025,72.56323333
5481,78.0247,72.56436667
5482,76.498975,72.56546667
5483,76.459675,72.5655
5484,76.371125,72.56556667
5485,75.719025,72.5663
5486,74.17115,72.56806667
5487,73.064725,72.56876667
5488,71.9067,72.57293333
5489,70.427925,72.5558
5490,69.6877,72.55756667
5491,76.4979,81.44876667
5492,76.497875,81.54573333
5493,76.377325,81.54486667
5494,76.377275,81.44876667
5495,78.023275,71.6513
5496,78.021775,70.69703333
5497,78.02035,69.79006667
5498,78.041625,68.80123333
5499,79.568875,76.21976667
5500,78.04145,76.22156667
5501,76.498525,76.2234
5502,76.37365,76.22356667
5503,76.498625,75.51153333
5504,76.498275,78.34396667
5505,76.498125,79.50893333
5506,76.498125,79.55433333
5507,76.37495,79.55426667
5508,76.371025,71.9948
5509,76.37095,71.6534
5510,76.370875,71.2963
5511,76.37075,70.69553333
5512,76.37065,70.0998
5513,76.3706,69.79026667
5514,76.3705,69.18116667
5515,76.698675,82.3147
5516,72.5395,85.961
5517,75.13365,83.8848
5518,74.171075,71.6553
5519,74.171025,70.78893333
5520,74.163675,70.17943333
5521,76.73545,82.83393333
5522,75.858275,78.4596
5523,74.335225,78.46196667
5524,71.906975,78.46833333
5525,71.150225,78.4713
5526,70.440025,78.47416667
5527,72.554525,85.9505
5528,76.521025,83.00876667
5529,70.71095,87.4555
5530,69.594075,88.68333333
5531,86.0796,6.219533333
5532,85.399925,15.66363333
5533,85.61915,15.91586667
5534,73.14525,9.430466667
5535,72.488725,7.636966667
5536,72.8328,11.78046667
5537,73.025575,11.7227
5538,73.829675,11.91506667
5539,81.125775,5.6522
5540,81.090475,3.100566667
5541,81.089725,3.0489
5542,72.94445,10.58106667
5543,73.30225,10.56493333
5544,71.243925,10.59446667
5545,71.25805,10.64853333
5546,71.26425,10.67626667
5547,71.243725,11.76213333
5548,71.233075,12.5784
5549,72.25075,10.62983333
5550,69.652775,0.478933333
5551,69.5836,1.180733333
5552,69.57975,1.231233333
5553,69.521625,1.9651
5554,70.61705,0.753533333
5555,70.66855,0.7682
5556,69.732325,0.1724
5557,62.421925,48.76433333
5558,67.655075,18.4003
5559,64.8741,16.02986667
5560,67.947425,18.63136667
5561,89.1093,67.4077
5562,86.275875,65.19673333
5563,85.62585,64.6471
5564,83.758,63.0677
5565,88.728875,69.01323333
5566,74.332175,29.59283333
5567,69.406875,54.67073333
5568,68.4718,54.66736667
5569,66.47245,54.6482
5570,64.860375,54.64953333
5571,61.1805,54.63073333
5572,61.181175,54.60126667
5573,61.317975,54.60413333
5574,63.16915,54.63516667
5575,54.4854,53.93166667
5576,54.44715,53.93106667
5577,54.34025,53.92896667
5578,54.30585,53.9261
5579,59.453825,53.47236667
5580,59.4428,54.18453333
5581,59.441925,54.5399
5582,45.187475,57.20186667
5583,45.538675,57.19516667
5584,45.7539,57.21233333
5585,46.1355,57.24813333
5586,46.536325,57.27086667
5587,46.635625,57.27223333
5588,46.678375,57.27473333
5589,46.842675,57.26793333
5590,62.22075,56.2511
5591,62.1043,56.21583333
5592,61.2511,54.6671
5593,61.253725,54.5727
5594,61.279675,54.20483333
5595,61.3348,53.51933333
5596,61.623275,51.7888
5597,62.210875,35.95423333
5598,62.164125,37.2842
5599,45.2118,40.75193333
5600,45.829425,41.59486667
5601,46.717575,40.7544
5602,45.45455,41.31013333
5603,46.06455,42.36706667
5604,46.172,42.5748
5605,45.4272,41.16466667
5606,45.400675,41.1244
5607,43.0988,43.34803333
5608,45.834675,41.78723333
5609,46.0453,41.62926667
5610,34.46285,18.31356667
5611,34.80135,18.74323333
5612,37.068175,21.63003333
5613,33.37745,17.09176667
5614,32.647725,16.32963333
5615,32.081125,15.7275
5616,31.136075,14.72196667
5617,30.73155,14.29153333
5618,30.5029,14.05086667
5619,33.462725,17.18083333
5620,33.41435,17.06176667
5621,34.336825,18.14906667
5622,29.216075,25.4586
5623,49.70665,12.88416667
5624,49.7519,11.9763
5625,49.751875,11.91536667
5626,49.7102,11.03276667
5627,49.614725,9.5339
5628,49.6048,9.200366667
5629,49.78405,14.68353333
5630,49.776625,14.72936667
5631,49.76855,15.26263333
5632,49.768575,15.30393333
5633,49.769,15.87963333
5634,49.76945,16.46333333
5635,49.7696,16.4965
5636,49.770025,17.0173
5637,49.77065,17.77556667
5638,49.7519,18.5581
5639,49.737675,19.1525
5640,33.351775,17.12533333
5641,33.17715,17.46223333
5642,33.796925,16.8161
5643,33.791925,16.71916667
5644,33.792325,15.57273333
5645,36.8268,2.858866667
5646,36.812125,2.917833333
5647,35.851575,4.134066667
5648,34.877575,5.309933333
5649,33.999525,6.6286
5650,33.98085,6.6856
5651,33.82275,9.255033333
5652,33.82265,9.300966667
5653,33.834025,11.90276667
5654,33.8339,11.95133333
5655,33.838925,12.78316667
5656,33.838975,13.7865
5657,33.8399,14.68366667
5658,33.8408,15.5568
5659,33.840425,16.8166
5660,33.79555,17.07846667
5661,48.992525,9.307466667
5662,48.992975,11.03513333
5663,48.99595,11.91136667
5664,48.99595,11.9723
5665,48.98685,12.87476667
5666,48.992,13.76666667
5667,48.96785,14.65846667
5668,48.965975,14.71406667
5669,48.966675,15.28586667
5670,48.966175,15.88216667
5671,48.9657,16.47843333
5672,48.96525,17.01176667
5673,48.964775,17.58903333
5674,33.873375,17.20913333
5675,39.0513,3.559766667
5676,39.0511,3.601533333
5677,39.0488,5.2361
5678,39.04685,6.633466667
5679,39.046875,6.6781
5680,39.047175,9.2821
5681,39.0451,10.59993333
5682,39.0436,11.59506667
5683,39.043125,11.91126667
5684,39.043025,11.9528
5685,39.038275,13.7844
5686,39.04195,15.55693333
5687,39.037325,17.339
5688,33.22485,16.73013333
5689,33.750325,16.52483333
5690,32.52395,17.5661
5691,33.102875,16.92326667
5692,34.583975,18.61036667
5693,34.326175,18.28276667
5694,33.5935,17.64856667
5695,38.9802,17.3395
5696,38.98495,15.55696667
5697,38.9873,13.78456667
5698,38.989175,11.95343333
5699,38.989225,11.91026667
5700,38.99,11.60103333
5701,38.9927,10.59993333
5702,38.992525,9.281566667
5703,38.995575,6.6779
5704,38.99565,6.633533333
5705,38.996775,5.235633333
5706,38.9981,3.583933333
5707,34.2602,17.3631
5708,34.080725,17.0464
5709,33.42025,17.61723333
5710,32.83455,17.41416667
5711,31.578,12.35303333
5712,33.7901,11.90336667
5713,35.566825,11.9036
5714,37.271825,11.90653333
5715,39.367075,11.91106667
5716,41.93735,12.02966667
5717,29.94895,16.224
5718,30.5447,15.36576667
5719,31.077,14.783
5720,31.17815,14.68493333
5721,31.2439,14.627
5722,33.754225,13.78596667
5723,33.7889,13.78616667
5724,33.87795,13.78776667
5725,35.565625,13.794
5726,37.264875,13.79133333
5727,38.945775,13.78466667
5728,39.0763,13.78406667
5729,39.9363,14.6704
5730,39.9359,14.72826667
5731,31.630675,12.39896667
5732,31.521875,12.4734
5733,31.48345,12.42273333
5734,34.560525,17.54373333
5735,35.56085,15.55286667
5736,35.576275,17.37116667
5737,33.262325,17.69856667
5738,33.376125,17.68373333
5739,30.31615,0.276366667
5740,32.374675,1.1956
5741,33.820775,1.830833333
5742,34.37705,2.0823
5743,35.26995,17.49456667
5744,34.2318,17.59693333
5745,33.662675,17.42013333
5746,34.993475,17.3291
5747,29.54795,14.21653333
5748,29.9387,13.79993333
5749,30.04805,13.69396667
5750,30.113775,13.63433333
5751,30.15575,13.59816667
5752,30.21955,13.54183333
5753,30.256825,13.58316667
5754,30.19305,13.6391
5755,30.148975,13.67556667
5756,30.08145,13.73226667
5757,29.9696,13.83193333
5758,29.53455,14.2604
5759,32.2281,17.66806667
5760,33.880875,16.3977
5761,34.428725,17.1169
5762,34.651325,17.23813333
